date,hour,CO,NO2,O3,SO2
20231107,23,0.51,31,64,9
20231108,0,0.53,32,61,9
20231108,1,0.54,32,57,9
20231108,2,0.54,33,50,9
20231108,3,0.54,36,43,9
20231108,4,0.54,43,33,8
20231108,5,0.6,46,28,10
20231108,6,0.59,47,24,9
20231108,7,0.68,48,21,9
20231108,8,0.71,48,18,9
20231108,9,0.8,44,28,11
20231108,10,0.79,42,46,12
20231108,11,0.8,41,67,12
20231108,12,0.81,41,85,12
20231108,13,0.73,37,105,11
20231108,14,0.69,36,121,10
20231108,15,0.66,38,128,10
20231108,16,0.69,43,127,10
20231108,17,0.7,49,118,9
20231108,19,0.81,61,88,9
20231108,20,0.84,59,85,9
20231108,21,0.89,66,65,9
20231108,22,0.98,76,38,8
20231108,23,1.06,78,23,8
20231109,0,1.06,74,16,7
20231109,1,1.02,73,12,8
20231109,2,1.01,74,8,7
20231109,3,0.98,67,9,7
20231109,4,0.94,66,13,8
20231109,5,0.99,70,7,8
20231109,6,0.96,69,5,8
20231109,7,0.99,70,4,8
20231109,8,1.09,70,7,9
20231109,9,1.35,70,24,13
20231109,10,1.21,55,65,16
20231109,11,1.03,42,92,17
20231109,12,0.96,35,114,16
20231109,13,0.94,35,123,14
20231109,14,0.86,31,131,13
20231109,15,0.85,33,134,12
20231109,16,0.88,36,129,11
20231109,17,0.84,37,112,11
20231109,18,0.67,33,66,7
20231109,19,0.61,31,50,6
20231109,20,0.63,30,41,6
20231109,21,0.67,29,38,6
20231109,22,0.71,32,35,6
20231109,23,0.59,26,48,6
20231110,0,0.46,26,53,6
20231110,1,0.49,28,48,7
20231110,2,0.51,28,44,7
20231110,3,0.5,26,46,7
20231110,4,0.41,24,52,7
20231110,5,0.4,22,54,7
20231110,6,0.41,22,54,8
20231110,7,0.43,25,51,8
20231110,8,0.44,26,53,8
20231110,9,0.44,23,59,8
20231110,10,0.42,20,65,8
20231110,11,0.43,20,71,8
20231110,12,0.43,20,74,8
20231110,13,0.42,19,77,8
20231110,14,0.44,21,75,8
20231110,15,0.46,24,72,9
20231110,16,0.46,25,70,9
20231110,17,0.47,28,64,9
20231110,18,0.51,32,58,9
20231110,19,0.53,34,55,8
20231110,20,0.49,33,53,9
20231110,21,0.49,33,48,9
20231110,22,0.49,33,47,8
20231110,23,0.51,35,42,9
20231111,0,0.5,33,44,10
20231111,1,0.45,29,48,9
20231111,2,0.46,31,42,8
20231111,3,0.49,30,43,8
20231111,4,0.49,27,45,9
20231111,5,0.45,23,50,8
20231111,6,0.5,21,52,9
20231111,7,0.51,24,46,9
20231111,8,0.54,26,42,8
20231111,9,0.55,27,40,7
20231111,10,0.56,29,38,8
20231111,11,0.57,31,37,7
20231111,12,0.6,31,37,8
20231111,13,0.64,32,35,11
20231111,14,0.7,33,31,7
20231111,15,0.8,36,24,6
20231111,16,0.77,37,25,6
20231111,17,0.72,40,21,6
20231111,18,0.7,43,15,6
20231111,19,0.72,45,11,6
20231111,20,0.71,41,15,8
20231111,21,0.71,38,19,7
20231111,22,0.7,36,19,7
20231111,23,0.65,34,17,7
20231112,0,0.65,34,15,7
20231112,1,0.6,35,13,7
20231112,2,0.61,34,14,8
20231112,3,0.63,34,13,7
20231112,4,0.65,33,14,7
20231112,5,0.69,33,12,8
20231112,6,0.69,34,10,9
20231112,7,0.71,36,7,9
20231112,8,0.7,33,10,9
20231112,9,0.83,30,16,11
20231112,10,0.86,28,28,12
20231112,11,0.8,26,45,11
20231112,12,0.6,22,63,10
20231112,13,0.49,21,74,8
20231112,14,0.47,23,76,9
20231112,15,0.46,25,77,9
20231112,16,0.46,25,79,9
20231112,17,0.47,29,71,9
20231112,18,0.51,34,62,9
20231112,19,0.55,36,55,10
20231112,20,0.57,39,48,10
20231112,21,0.63,39,43,10
20231112,22,0.63,33,49,9
20231112,23,0.59,34,43,8
20231113,0,0.64,39,33,8
20231113,1,0.74,39,32,9
20231113,2,0.73,36,39,9
20231113,3,0.61,33,40,9
20231113,4,0.61,33,38,9
20231113,5,0.63,37,27,8
20231113,6,0.67,47,15,9
20231113,7,0.73,52,9,10
20231113,8,0.7,45,13,11
20231113,9,0.69,39,26,13
20231113,10,0.59,29,49,13
20231113,11,0.56,26,57,11
20231113,12,0.56,26,61,11
20231113,13,0.55,26,64,11
20231113,14,0.55,28,66,10
20231113,15,0.51,30,67,10
20231113,16,0.51,33,62,9
20231113,17,0.54,38,53,9
20231113,18,0.57,41,46,8
20231113,19,0.64,49,34,8
20231113,20,0.65,51,27,7
20231113,21,0.71,55,20,8
20231113,22,0.7,56,17,8
20231113,23,0.7,55,18,8
20231114,0,0.69,52,16,7
20231114,1,0.65,48,19,7
20231114,2,0.66,50,14,8
20231114,3,0.68,51,9,8
20231114,4,0.64,50,9,8
20231114,5,0.66,48,8,8
20231114,6,0.71,48,6,8
20231114,7,0.82,47,5,8
20231114,8,0.91,49,7,9
20231114,9,0.86,49,18,13
20231114,10,0.73,38,42,13
20231114,11,0.61,33,54,13
20231114,12,0.6,30,64,12
20231114,13,0.6,31,71,12
20231114,14,0.57,30,81,11
20231114,15,0.56,29,90,10
20231114,16,0.57,31,91,10
20231114,17,0.63,37,84,11
20231114,18,0.72,53,57,10
20231114,19,0.91,74,22,9
20231114,20,1.01,78,11,9
20231114,21,1.01,76,10,9
20231114,22,0.95,76,10,9
20231114,23,1,74,8,9
20231115,0,1,70,8,9
20231115,1,0.98,66,6,8
20231115,2,0.97,61,8,8
20231115,3,1,59,8,8
20231115,4,0.97,61,7,9
20231115,5,0.9,64,5,8
20231115,6,0.89,66,4,9
20231115,7,0.97,64,3,10
20231115,8,1.09,62,6,10
20231115,9,1.04,63,12,10
20231115,10,0.88,60,24,10
20231115,11,0.72,52,45,10
20231115,12,0.74,46,59,10
20231115,13,0.66,35,80,11
20231115,14,0.6,27,104,11
20231115,15,0.6,28,104,10
20231115,16,0.61,33,98,10
20231115,17,0.64,44,83,9
20231115,18,0.75,61,54,9
20231115,19,0.91,81,25,8
20231115,20,0.99,88,14,9
20231115,21,1,85,11,9
20231115,22,1.04,83,8,9
20231115,23,0.93,81,11,9
20231116,0,0.8,69,25,11
20231116,1,0.74,62,31,11
20231116,2,0.72,63,25,10
20231116,3,0.64,50,39,9
20231116,4,0.57,31,61,9
20231116,5,0.55,23,66,9
20231116,6,0.6,25,53,9
20231116,7,0.63,31,39,9
20231116,8,0.69,36,28,11
20231116,9,0.68,30,33,11
20231116,10,0.56,24,44,9
20231116,11,0.45,20,54,8
20231116,12,0.37,15,67,7
20231116,13,0.34,14,76,6
20231116,14,0.33,14,78,7
20231116,15,0.31,15,81,6
20231116,16,0.3,16,80,7
20231116,17,0.31,19,77,7
20231116,18,0.36,26,65,7
20231116,19,0.45,35,51,7
20231116,20,0.5,45,36,8
20231116,21,0.61,55,20,8
20231116,22,0.66,57,14,9
20231116,23,0.6,58,11,9
20231117,0,0.59,60,11,9
20231117,1,0.61,59,9,10
20231117,2,0.57,50,17,9
20231117,3,0.53,42,22,9
20231117,4,0.5,35,28,9
20231117,5,0.49,31,31,8
20231117,6,0.44,27,35,8
20231117,7,0.46,30,32,9
20231117,8,0.5,32,30,10
20231117,9,0.59,29,33,12
20231117,10,0.57,28,40,13
20231117,11,0.47,23,53,10
20231117,12,0.41,19,62,8
20231117,13,0.37,18,66,8
20231117,14,0.36,18,70,8
20231117,15,0.37,18,72,8
20231117,16,0.33,18,71,8
20231117,17,0.35,22,66,8
20231117,18,0.4,31,51,8
20231117,19,0.54,43,36,9
20231117,20,0.64,52,20,8
20231117,21,0.73,57,11,9
20231117,22,0.81,55,10,9
20231117,23,0.82,55,7,9
20231118,0,0.76,54,8,10
20231118,1,0.76,54,6,12
20231118,2,0.74,53,7,11
20231118,3,0.71,52,9,12
20231118,4,0.74,52,7,12
20231118,5,0.72,49,7,11
20231118,6,0.75,48,7,11
20231118,7,0.8,47,5,10
20231118,8,0.99,47,6,12
20231118,9,0.96,51,12,15
20231118,10,0.79,51,25,15
20231118,11,0.61,41,48,13
20231118,12,0.49,24,73,10
20231118,13,0.45,20,83,10
20231118,14,0.47,21,88,10
20231118,15,0.47,26,85,10
20231118,16,0.47,31,83,11
20231118,17,0.49,33,78,11
20231118,18,0.59,49,54,11
20231118,19,0.67,58,38,11
20231118,20,0.77,59,38,13
20231118,21,0.74,57,34,12
20231118,22,0.74,59,29,12
20231118,23,0.71,59,26,12
20231119,0,0.71,55,27,11
20231119,1,0.7,54,26,11
20231119,2,0.66,50,29,11
20231119,3,0.67,48,31,11
20231119,4,0.66,48,33,11
20231119,5,0.7,49,29,10
20231119,6,0.7,48,30,10
20231119,7,0.74,50,28,12
20231119,8,0.77,50,25,11
20231119,9,0.84,50,28,12
20231119,10,0.76,46,42,13
20231119,11,0.69,35,64,12
20231119,12,0.66,32,76,13
20231119,13,0.64,30,86,12
20231119,14,0.64,30,95,13
20231119,15,0.69,31,100,12
20231119,16,0.7,35,101,13
20231119,17,0.71,42,90,14
20231119,18,0.76,60,59,12
20231119,19,1.05,83,25,11
20231119,20,1.16,87,16,11
20231119,21,1.28,88,11,10
20231119,22,1.35,86,7,10
20231119,23,1.36,81,6,9
20231120,0,1.36,80,9,10
20231120,1,1.44,83,6,11
20231120,2,1.31,87,5,13
20231120,3,1.21,88,5,14
20231120,4,1.17,85,5,15
20231120,5,1.17,84,5,16
20231120,6,1.24,82,5,17
20231120,7,1.31,82,5,21
20231120,8,1.4,78,7,22
20231120,9,1.44,72,12,24
20231120,10,1.29,63,29,23
20231120,11,1.09,47,61,18
20231120,12,0.93,33,95,15
20231120,13,0.84,30,116,13
20231120,14,0.79,27,133,12
20231120,15,0.75,26,145,12
20231120,16,0.74,28,146,12
20231120,17,0.79,35,132,11
20231120,18,0.86,53,100,11
20231120,19,0.93,68,77,10
20231120,20,0.86,53,88,11
20231120,21,0.8,43,91,10
20231120,22,0.84,47,83,10
20231120,23,0.83,49,74,10
20231121,0,0.84,55,60,9
20231121,1,0.88,55,55,9
20231121,2,0.88,49,53,9
20231121,3,0.89,46,47,9
20231121,4,0.9,50,33,8
20231121,5,0.91,50,27,8
20231121,6,0.91,48,24,8
20231121,7,0.95,46,22,8
20231121,8,1.04,49,18,9
20231121,9,1,47,29,11
20231121,10,0.96,43,54,13
20231121,11,0.98,41,75,14
20231121,12,0.91,37,97,14
20231121,13,0.9,34,114,13
20231121,14,0.76,29,129,12
20231121,15,0.66,28,133,11
20231121,16,0.66,28,137,10
20231121,17,0.69,35,124,9
20231121,18,0.76,50,98,10
20231121,19,0.79,49,91,10
20231121,20,0.8,48,84,11
20231121,21,0.84,48,78,11
20231121,22,0.91,48,79,12
20231121,23,0.95,50,67,11
20231122,0,0.96,50,61,10
20231122,1,0.96,54,50,9
20231122,2,0.95,54,44,9
20231122,3,0.95,55,36,9
20231122,4,0.9,52,36,9
20231122,5,0.87,52,30,9
20231122,6,0.94,56,23,11
20231122,7,1.01,61,14,12
20231122,8,1.07,63,10,12
20231122,9,1.13,63,16,14
20231122,10,1.07,64,24,16
20231122,11,1,55,53,16
20231122,12,0.92,44,77,14
20231122,13,0.89,37,92,15
20231122,14,0.89,34,102,14
20231122,15,0.97,33,118,14
20231122,16,0.96,34,119,14
20231122,17,0.99,41,105,13
20231122,18,1.06,49,84,12
20231122,19,1.18,57,64,11
20231122,20,1.24,69,46,10
20231122,21,1.26,66,45,11
20231122,22,1.24,60,50,13
20231122,23,1.25,65,35,13
20231123,0,1.3,67,25,13
20231123,1,1.33,66,23,14
20231123,2,1.26,61,25,15
20231123,3,1.3,60,27,14
20231123,4,1.33,58,23,13
20231123,5,1.31,59,22,13
20231123,6,1.29,53,35,18
20231123,7,1.13,49,36,15
20231123,8,0.8,39,40,10
20231123,9,0.51,23,53,7
20231123,10,0.39,15,61,6
20231123,11,0.38,16,67,6
20231123,12,0.39,14,71,6
20231123,13,0.41,15,72,7
20231123,14,0.39,16,72,7
20231123,15,0.36,16,76,6
20231123,16,0.34,17,77,6
20231123,17,0.33,19,73,6
20231123,18,0.41,23,65,7
20231123,19,0.44,23,63,7
20231123,20,0.46,25,57,7
20231123,21,0.51,28,53,8
20231123,22,0.56,24,56,8
20231123,23,0.44,26,52,7
20231124,0,0.59,32,41,8
20231124,1,0.6,40,29,8
20231124,2,0.51,41,26,9
20231124,3,0.53,36,30,8
20231124,4,0.53,34,29,7
20231124,5,0.53,35,27,7
20231124,6,0.56,39,21,8
20231124,7,0.59,43,14,9
20231124,8,0.6,44,15,9
20231124,9,0.54,30,37,8
20231124,10,0.51,20,52,7
20231124,11,0.47,18,59,7
20231124,12,0.47,18,64,7
20231124,13,0.47,18,67,8
20231124,14,0.46,19,69,8
20231124,15,0.47,21,68,9
20231124,16,0.46,23,66,10
20231124,17,0.46,28,62,8
20231124,18,0.53,37,53,8
20231124,19,0.57,47,36,8
20231124,20,0.6,45,31,9
20231124,21,0.63,41,30,10
20231124,22,0.66,39,29,13
20231124,23,0.64,36,31,11
20231125,0,0.65,31,36,9
20231125,1,0.67,27,40,10
20231125,2,0.7,27,39,10
20231125,3,0.81,30,34,11
20231125,4,0.86,38,24,14
20231125,5,0.91,39,20,14
20231125,6,0.99,37,18,12
20231125,7,1.01,38,15,13
20231125,8,1.04,38,15,15
20231125,9,1.07,34,21,16
20231125,10,0.97,27,35,15
20231125,11,0.83,23,48,11
20231125,12,0.57,17,64,7
20231125,13,0.49,14,74,7
20231125,14,0.44,15,77,7
20231125,15,0.41,17,77,7
20231125,16,0.41,19,74,6
20231125,17,0.45,23,68,6
20231125,18,0.47,28,61,6
20231125,19,0.51,29,57,7
20231125,20,0.56,35,46,7
20231125,21,0.59,42,33,7
20231125,22,0.6,50,21,7
20231125,23,0.6,54,16,7
20231126,0,0.55,45,23,7
20231126,1,0.56,39,23,7
20231126,2,0.56,45,14,6
20231126,3,0.58,46,9,6
20231126,4,0.56,43,11,6
20231126,5,0.59,42,10,6
20231126,6,0.64,40,8,6
20231126,7,0.84,40,5,7
20231126,8,0.94,40,5,7
20231126,9,1.01,38,7,7
20231126,10,1.05,37,9,8
20231126,11,1.02,39,9,8
20231126,12,1.02,36,13,8
20231126,13,0.97,31,21,7
20231126,14,0.93,27,34,7
20231126,15,0.85,25,46,7
20231126,16,0.8,28,53,8
20231126,17,0.77,33,52,7
20231126,18,0.86,42,41,7
20231126,19,0.89,50,30,8
20231126,20,0.89,54,21,8
20231126,21,0.93,57,12,8
20231126,22,1,59,7,9
20231126,23,0.99,60,6,11
20231127,0,1,56,5,9
20231127,1,0.99,53,5,8
20231127,2,0.96,49,5,8
20231127,3,0.99,48,4,8
20231127,4,0.94,47,4,8
20231127,5,0.91,46,5,8
20231127,6,0.93,44,6,8
20231127,7,0.9,40,9,8
20231127,8,0.96,40,10,9
20231127,9,0.95,35,17,9
20231127,10,0.81,29,28,10
20231127,11,0.81,30,36,10
20231127,12,0.86,33,47,14
20231127,13,0.89,34,59,15
20231127,14,0.85,32,71,15
20231127,15,0.79,33,79,14
20231127,16,0.74,36,76,12
20231127,17,0.75,43,63,10
20231127,18,0.88,58,38,10
20231127,19,0.97,71,21,11
20231127,20,1,69,20,11
20231127,21,0.8,52,38,10
20231127,22,0.7,35,50,10
20231127,23,0.86,43,41,11
20231128,0,0.82,44,35,9
20231128,1,0.81,46,28,9
20231128,2,0.84,47,24,10
20231128,3,0.85,48,19,9
20231128,4,0.85,52,10,8
20231128,5,0.91,53,6,8
20231128,6,0.94,51,4,7
20231128,7,1.05,52,3,8
20231128,8,1.17,49,6,8
20231128,9,1.35,52,9,10
20231128,10,1.18,52,26,15
20231128,11,0.8,34,54,14
20231128,12,0.7,27,69,12
20231128,13,0.57,21,80,9
20231128,14,0.5,19,86,8
20231128,15,0.51,19,90,18
20231128,16,0.5,21,90,8
20231128,17,0.58,26,82,8
20231128,18,0.58,38,65,8
20231128,19,0.66,43,58,8
20231128,20,0.65,39,58,9
20231128,21,0.64,40,52,8
20231128,22,0.65,42,45,9
20231128,23,0.62,43,41,8
20231129,0,0.65,47,30,8
20231129,1,0.7,46,27,9
20231129,2,0.76,52,18,10
20231129,3,0.79,49,17,12
20231129,4,0.73,46,18,12
20231129,5,0.65,38,27,12
20231129,6,0.63,38,28,12
20231129,7,0.68,44,24,12
20231129,8,0.8,50,20,11
20231129,9,0.9,46,26,15
20231129,10,0.94,36,39,14
20231129,11,0.86,32,48,12
20231129,12,0.86,31,54,12
20231129,13,0.86,33,50,14
20231129,14,0.76,35,48,14
20231129,15,0.68,35,49,13
20231129,16,0.64,35,50,12
20231129,17,0.53,30,51,9
20231129,18,0.54,32,47,9
20231129,19,0.56,34,41,9
20231129,20,0.5,29,45,8
20231129,21,0.51,28,46,8
20231129,22,0.52,31,40,9
20231129,23,0.54,31,37,8
20231130,0,0.64,32,36,9
20231130,1,0.75,31,35,11
20231130,2,0.71,36,29,13
20231130,3,0.7,39,24,14
20231130,4,0.65,38,25,13
20231130,5,0.61,33,30,12
20231130,6,0.64,37,27,11
20231130,7,0.69,41,20,10
20231130,8,0.77,44,17,10
20231130,9,0.76,42,24,13
20231130,10,0.6,24,53,11
20231130,11,0.64,25,56,11
20231130,12,0.6,24,58,11
20231130,13,0.49,21,63,11
20231130,14,0.43,17,70,10
20231130,15,0.41,17,72,9
20231130,16,0.39,18,70,9
20231130,17,0.41,22,67,9
20231130,18,0.47,29,57,10
20231130,19,0.6,38,44,10
20231130,20,0.63,40,39,10
20231130,21,0.61,45,31,11
20231130,22,0.6,45,28,10
20231130,23,0.6,49,21,10
20231201,0,0.68,51,15,9
20231201,1,0.65,52,14,10
20231201,2,0.68,52,13,12
20231201,3,0.66,53,11,11
20231201,4,0.66,57,7,11
20231201,5,0.69,57,6,11
20231201,6,0.74,55,6,11
20231201,7,0.82,56,5,11
20231201,8,0.9,57,7,15
20231201,9,0.98,54,13,17
20231201,10,0.93,50,22,17
20231201,11,0.77,43,37,16
20231201,12,0.75,38,48,16
20231201,13,0.74,37,55,15
20231201,14,0.66,35,61,14
20231201,15,0.63,35,64,14
20231201,16,0.6,37,61,14
20231201,17,0.59,43,52,12
20231201,18,0.69,58,31,11
20231201,19,0.82,67,18,12
20231201,20,0.91,73,11,11
20231201,21,1,72,9,11
20231201,22,1.03,70,6,11
20231201,23,1.02,68,5,10
20231202,0,1.07,67,5,11
20231202,1,1.04,65,4,12
20231202,2,1,62,4,11
20231202,3,1.01,60,4,11
20231202,4,1.01,57,4,12
20231202,5,1.04,58,6,13
20231202,6,1.07,57,4,13
20231202,7,1.11,58,5,14
20231202,8,1.24,56,6,15
20231202,9,1.14,57,11,17
20231202,10,0.99,54,23,17
20231202,11,0.84,45,40,15
20231202,12,0.69,36,57,14
20231202,13,0.54,27,75,12
20231202,14,0.49,25,84,11
20231202,15,0.53,28,87,11
20231202,16,0.51,29,87,10
20231202,17,0.51,32,80,10
20231202,18,0.64,52,51,10
20231202,19,1.06,74,21,11
20231202,20,1.09,78,13,10
20231202,21,1.19,81,8,11
20231202,22,1.34,80,7,10
20231202,23,1.36,84,5,10
20231203,0,1.3,79,5,9
20231203,1,1.39,73,7,10
20231203,2,1.29,71,7,10
20231203,3,1.16,71,5,10
20231203,4,1.13,68,6,10
20231203,5,1.09,65,7,10
20231203,6,1.09,65,6,10
20231203,7,1.08,69,6,12
20231203,8,1.14,71,7,15
20231203,9,1.21,69,9,21
20231203,10,1.29,70,17,28
20231203,11,1.25,68,30,26
20231203,12,0.91,52,53,18
20231203,13,0.75,37,75,14
20231203,14,0.64,31,92,13
20231203,15,0.59,29,101,12
20231203,16,0.57,32,99,12
20231203,17,0.61,35,94,12
20231203,18,0.74,48,73,12
20231203,19,0.79,61,55,12
20231203,20,0.81,65,45,12
20231203,21,0.9,62,42,12
20231203,22,0.88,58,40,11
20231203,23,0.84,56,38,11
20231204,0,0.83,47,44,11
20231204,1,0.8,45,45,10
20231204,2,0.79,45,45,10
20231204,3,0.81,43,47,11
20231204,4,0.79,44,44,11
20231204,5,0.84,47,38,11
20231204,6,0.89,50,32,12
20231204,7,0.95,60,21,12
20231204,8,1.05,66,16,13
20231204,9,1.16,62,24,15
20231204,10,1.18,57,37,16
20231204,11,0.99,51,51,17
20231204,12,1.03,48,61,17
20231204,13,0.97,48,68,15
20231204,14,0.9,48,73,14
20231204,15,0.94,48,77,13
20231204,16,0.82,45,84,12
20231204,17,0.78,45,85,11
20231204,18,0.82,56,65,11
20231204,19,0.91,60,55,11
20231204,20,0.96,64,45,11
20231204,21,1.01,66,40,11
20231204,22,1.09,70,31,11
20231204,23,1.11,69,26,11
20231205,0,1.13,69,23,11
20231205,1,1.1,72,14,11
20231205,2,1.07,72,10,10
20231205,3,1.03,70,11,11
20231205,4,1,64,11,11
20231205,5,0.96,60,11,10
20231205,6,1.03,58,7,9
20231205,7,1.24,60,5,9
20231205,8,1.41,61,7,10
20231205,9,1.38,62,9,13
20231205,10,1.2,60,20,17
20231205,11,1.16,57,34,18
20231205,12,0.91,42,57,17
20231205,13,0.7,34,79,15
20231205,14,0.69,31,91,12
20231205,15,0.63,28,103,11
20231205,16,0.61,30,101,10
20231205,17,0.67,38,83,10
20231205,18,0.76,45,68,11
20231205,19,0.78,47,62,10
20231205,20,0.84,50,53,10
20231205,21,0.94,57,37,10
20231205,22,0.92,59,33,10
20231205,23,0.85,50,42,10
20231206,0,0.8,45,46,10
20231206,1,0.76,39,48,10
20231206,2,0.74,35,46,10
20231206,3,0.71,31,41,10
20231206,4,0.75,32,37,11
20231206,5,0.85,35,33,12
20231206,6,0.96,38,31,12
20231206,7,0.99,41,31,12
20231206,8,0.99,43,31,12
20231206,9,1.08,41,36,13
20231206,10,1.08,39,46,14
20231206,11,1.01,36,57,14
20231206,12,0.9,31,67,12
20231206,13,0.75,23,72,9
20231206,14,0.61,19,77,7
20231206,15,0.5,17,80,8
20231206,16,0.54,18,78,8
20231206,17,0.57,26,70,7
20231206,18,0.63,39,54,8
20231206,19,0.81,59,29,9
20231206,20,0.82,60,23,9
20231206,21,0.89,67,15,9
20231206,22,0.91,63,20,10
20231206,23,0.88,62,18,9
20231207,0,0.88,59,17,9
20231207,1,0.79,58,15,10
20231207,2,0.77,58,14,10
20231207,3,0.78,57,13,12
20231207,4,0.79,57,12,12
20231207,5,0.76,56,11,12
20231207,6,0.74,55,13,11
20231207,7,0.78,55,10,11
20231207,8,0.88,55,10,11
20231207,9,0.86,53,18,12
20231207,10,0.84,49,33,12
20231207,11,0.79,44,48,13
20231207,12,0.74,34,67,12
20231207,13,0.64,25,84,10
20231207,14,0.59,24,91,10
20231207,15,0.59,24,97,9
20231207,16,0.6,27,96,9
20231207,17,0.63,30,89,9
20231207,18,0.66,35,74,9
20231207,19,0.64,38,65,10
20231207,20,0.61,36,67,9
20231207,21,0.64,38,62,10
20231207,22,0.64,30,74,10
20231207,23,0.61,25,81,9
20231208,0,0.63,23,82,10
20231208,1,0.65,24,78,10
20231208,2,0.65,24,74,9
20231208,3,0.63,22,77,10
20231208,4,0.59,21,78,9
20231208,5,0.61,22,76,10
20231208,6,0.63,22,73,10
20231208,7,0.64,29,61,10
20231208,8,0.68,36,51,10
20231208,9,0.72,34,55,11
20231208,10,0.75,32,62,12
20231208,11,0.7,28,76,11
20231208,12,0.67,27,89,11
20231208,13,0.67,24,99,10
20231208,14,0.63,23,107,10
20231208,15,0.6,22,113,10
20231208,16,0.63,24,112,10
20231208,17,0.66,33,100,10
20231208,18,0.76,55,68,11
20231208,19,1,75,39,11
20231208,20,0.96,74,35,12
20231208,21,0.98,73,33,14
20231208,22,0.95,73,29,14
20231208,23,0.97,70,29,13
20231209,0,1.01,79,14,11
20231209,1,1.09,79,10,11
20231209,2,1.04,82,8,11
20231209,3,1.01,80,5,10
20231209,4,0.98,76,6,11
20231209,5,0.98,71,5,11
20231209,6,0.91,70,5,11
20231209,7,0.97,67,6,12
20231209,8,1.09,68,7,12
20231209,9,1.21,70,8,14
20231209,10,1.13,75,14,16
20231209,11,1.24,74,33,18
20231209,12,1.11,74,49,16
20231209,13,0.94,60,79,15
20231209,14,0.84,46,107,14
20231209,15,0.84,44,116,17
20231209,16,1.05,67,103,17
20231209,17,1.34,89,93,23
20231209,18,1.31,79,82,23
20231209,19,1.07,43,75,14
20231209,20,0.94,29,72,11
20231209,21,0.9,23,81,9
20231209,22,0.9,22,81,9
20231209,23,0.66,16,86,8
20231210,0,0.59,14,82,7
20231210,1,0.54,14,80,7
20231210,2,0.51,15,76,8
20231210,3,0.54,16,69,6
20231210,4,0.56,22,49,7
20231210,5,0.59,22,44,8
20231210,6,0.61,22,44,8
20231210,7,0.55,22,44,7
20231210,8,0.54,23,42,7
20231210,9,0.56,24,42,7
20231210,10,0.57,23,43,7
20231210,11,0.55,22,46,7
20231210,12,0.52,21,48,7
20231210,13,0.53,21,48,7
20231210,14,0.51,23,47,7
20231210,15,0.51,23,46,7
20231210,16,0.54,26,44,7
20231210,17,0.56,29,41,7
20231210,18,0.61,31,38,7
20231210,19,0.59,30,38,8
20231210,20,0.56,30,35,8
20231210,21,0.56,30,33,8
20231210,22,0.59,29,33,8
20231210,23,0.56,26,37,8
20231211,0,0.57,24,39,7
20231211,1,0.57,25,35,6
20231211,2,0.59,23,37,6
20231211,3,0.6,21,41,6
20231211,4,0.61,21,39,6
20231211,5,0.59,20,38,6
20231211,6,0.56,14,45,5
20231211,7,0.6,15,43,5
20231211,8,0.61,17,39,5
20231211,9,0.6,18,37,5
20231211,10,0.56,19,36,5
20231211,11,0.55,17,39,5
20231211,12,0.57,18,39,5
20231211,13,0.58,17,39,5
20231211,14,0.6,18,38,5
20231211,15,0.59,21,32,5
20231211,16,0.57,23,29,5
20231211,17,0.59,24,31,5
20231211,18,0.65,23,34,5
20231211,19,0.64,23,34,5
20231211,20,0.65,25,31,5
20231211,21,0.68,24,28,5
20231211,22,0.66,24,26,6
20231211,23,0.66,23,28,6
20231212,0,0.65,22,28,6
20231212,1,0.63,20,30,5
20231212,2,0.66,19,31,6
20231212,3,0.66,19,30,6
20231212,4,0.66,19,30,6
20231212,5,0.71,19,29,6
20231212,6,0.69,20,29,6
20231212,7,0.7,19,31,6
20231212,8,0.65,21,29,6
20231212,9,0.66,22,30,6
20231212,10,0.66,24,30,6
20231212,11,0.68,25,29,6
20231212,12,0.67,24,28,5
20231212,13,0.69,26,28,5
20231212,14,0.64,25,31,5
20231212,15,0.64,27,30,5
20231212,16,0.66,30,28,5
20231212,17,0.66,27,32,5
20231212,18,0.6,23,37,5
20231212,19,0.6,21,37,5
20231212,20,0.63,19,39,4
20231212,21,0.57,17,41,5
20231212,22,0.56,16,42,5
20231212,23,0.55,18,43,5
20231213,0,0.57,26,34,5
20231213,1,0.59,28,30,5
20231213,2,0.6,24,34,5
20231213,3,0.57,19,41,5
20231213,4,0.56,17,45,5
20231213,5,0.56,17,44,5
20231213,6,0.63,19,37,5
20231213,7,0.66,24,28,5
20231213,8,0.64,24,29,5
20231213,9,0.64,28,26,5
20231213,10,0.65,33,21,5
20231213,11,0.69,35,21,5
20231213,12,0.69,38,21,6
20231213,13,0.65,36,22,6
20231213,14,0.7,38,22,6
20231213,15,0.75,42,18,6
20231213,16,0.78,46,13,6
20231213,17,0.84,51,5,6
20231213,18,1.08,53,3,6
20231213,19,1.26,51,2,6
20231213,20,1.36,50,2,6
20231213,21,1.44,49,3,6
20231213,22,1.43,47,2,6
20231213,23,1.31,46,3,6
20231214,0,1.23,44,3,6
20231214,1,1.09,42,3,6
20231214,2,0.94,41,3,5
20231214,3,0.85,39,4,6
20231214,4,0.95,36,5,8
20231214,5,0.95,36,4,6
20231214,6,0.94,35,3,5
20231214,7,0.83,33,5,5
20231214,8,0.88,32,5,5
20231214,9,0.83,31,5,5
20231214,10,0.86,31,7,5
